Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=1024
epoch_num=1000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=3
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=100-epochs=1000-lr_bert0.0005.log'
lr=0.005
lr_bert=0.0005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-large-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=100-epochs=1000-lr_bert0.0005.txt'
rnn_hidden_dim=100
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=100-epochs=1000-lr_bert0.0005.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
            913 |          66.74 |          78.37 |          67.55 |          71.87 
            914 |          66.23 |          77.79 |          66.79 |          72.32 
            915 |          63.05 |          77.90 |          66.74 |          72.10 
            916 |          63.36 |          78.16 |          67.10 |          72.09 
            917 |          63.25 |          78.25 |          67.21 |          72.09 
            918 |          60.38 |          77.78 |          66.73 |          71.51 
            919 |          67.72 |          78.56 |          67.67 |          72.58 
            920 |          64.98 |          78.02 |          67.29 |          71.96 
            921 |          61.82 |          78.04 |          66.88 |          71.51 
            922 |          64.64 |          78.08 |          67.15 |          71.89 
            923 |          62.37 |          78.15 |          66.90 |          71.88 
            924 |          65.16 |          78.37 |          66.95 |          72.44 
            925 |          64.03 |          78.17 |          67.20 |          72.35 
            926 |          66.77 |          77.97 |          67.00 |          72.08 
            927 |          68.29 |          78.25 |          67.52 |          72.02 
            928 |          62.06 |          77.97 |          67.45 |          72.13 
            929 |          58.02 |          78.12 |          67.69 |          72.45 
            930 |          62.08 |          77.97 |          67.60 |          72.04 
            931 |          62.08 |          77.83 |          67.47 |          71.96 
            932 |          61.94 |          77.84 |          66.97 |          71.36 
            933 |          68.29 |          78.18 |          67.49 |          72.09 
            934 |          65.11 |          78.20 |          67.29 |          71.77 
            935 |          68.21 |          78.19 |          67.67 |          72.63 
            936 |          60.30 |          78.28 |          67.58 |          72.65 
            937 |          61.19 |          78.57 |          67.75 |          72.08 
            938 |          63.69 |          78.13 |          67.39 |          72.11 
            939 |          69.61 |          78.50 |          67.89 |          72.28 
            940 |          61.80 |          78.16 |          67.53 |          72.41 
            941 |          67.13 |          78.26 |          67.81 |          72.28 
            942 |          63.44 |          78.18 |          67.74 |          71.99 
            943 |          67.47 |          78.15 |          67.83 |          71.85 
            944 |          62.44 |          78.43 |          68.62 |          72.43 
            945 |          67.25 |          78.40 |          68.41 |          72.44 
            946 |          62.50 |          78.53 |          67.85 |          72.21 
            947 |          63.91 |          78.48 |          68.33 |          72.34 
            948 |          64.15 |          78.50 |          68.14 |          72.13 
            949 |          69.32 |          77.99 |          67.85 |          71.84 
            950 |          68.99 |          78.29 |          68.14 |          72.02 
            951 |          66.26 |          78.43 |          68.13 |          72.09 
            952 |          66.57 |          78.87 |          68.15 |          71.88 
            953 |          65.02 |          78.78 |          68.30 |          71.82 
            954 |          66.02 |          78.74 |          67.91 |          71.89 
            955 |          62.75 |          78.55 |          68.02 |          71.89 
            956 |          62.55 |          78.29 |          67.99 |          71.82 
            957 |          63.45 |          78.63 |          67.85 |          72.12 
            958 |          60.91 |          77.76 |          67.38 |          71.43 
            959 |          63.49 |          78.28 |          67.87 |          72.01 
            960 |          59.05 |          78.24 |          68.13 |          72.18 
            961 |          65.42 |          78.26 |          68.20 |          72.22 
            962 |          67.46 |          78.57 |          67.88 |          72.52 
            963 |          63.21 |          78.10 |          67.84 |          72.16 
            964 |          62.33 |          78.17 |          67.95 |          72.10 
            965 |          65.76 |          78.36 |          67.80 |          72.37 
            966 |          65.62 |          78.53 |          67.89 |          72.52 
            967 |          68.42 |          78.54 |          68.19 |          72.60 
            968 |          66.12 |          78.70 |          68.39 |          72.45 
            969 |          64.78 |          78.00 |          67.75 |          72.12 
            970 |          61.28 |          78.03 |          67.63 |          71.93 
            971 |          68.39 |          78.45 |          68.12 |          72.74 
            972 |          66.45 |          78.38 |          67.88 |          72.46 
            973 |          64.08 |          78.71 |          68.19 |          72.61 
            974 |          67.26 |          79.00 |          68.43 |          72.60 
            975 |          66.64 |          78.87 |          68.10 |          72.26 
            976 |          64.27 |          78.98 |          68.38 |          72.27 
            977 |          62.71 |          78.80 |          67.90 |          72.46 
            978 |          65.24 |          78.82 |          68.16 |          72.47 
            979 |          67.70 |          78.62 |          67.50 |          72.07 
            980 |          66.78 |          78.68 |          67.72 |          72.13 
            981 |          62.21 |          78.75 |          68.16 |          72.37 
            982 |          67.46 |          78.86 |          68.32 |          72.43 
            983 |          65.49 |          78.77 |          68.10 |          72.34 
            984 |          62.90 |          78.45 |          67.87 |          72.34 
            985 |          62.14 |          78.51 |          67.41 |          71.97 
            986 |          62.21 |          78.75 |          68.09 |          72.36 
            987 |          66.12 |          78.88 |          67.88 |          72.27 
            988 |          69.28 |          78.76 |          68.06 |          72.82 
            989 |          66.77 |          78.22 |          67.51 |          72.39 
            990 |          65.71 |          78.82 |          68.07 |          72.48 
            991 |          66.14 |          79.28 |          68.63 |          72.17 
            992 |          61.61 |          79.07 |          68.76 |          72.18 
            993 |          58.44 |          78.91 |          68.68 |          72.34 
            994 |          66.20 |          79.16 |          68.75 |          72.23 
            995 |          67.19 |          79.07 |          68.52 |          72.16 
            996 |          58.48 |          79.07 |          68.37 |          72.13 
            997 |          62.13 |          78.90 |          68.03 |          72.07 
            998 |          63.69 |          78.71 |          68.09 |          72.40 
            999 |          66.86 |          78.98 |          68.50 |          72.73 
--------------------------------------------------------------------------------------
Final eval on test, "save best", best epoch on dev 992, f1-macro, test = 72.18)
--------------------------------------------------------------------------------------
F1 scores
------------------------
              0 = f1 = 80.67, precision = 84.90, recall = 76.84
             CA = f1 = 50.70, precision = 64.12, recall = 41.92
             CC = f1 = 76.99, precision = 75.37, recall = 78.67
             CI = f1 = 68.75, precision = 65.15, recall = 72.77
             CP = f1 = 83.79, precision = 81.31, recall = 86.43
------------------------
Macro-F1 = 72.179Macro-Prescion = 74.171Macro-Recall = 71.325
              precision    recall  f1-score   support

           0       0.85      0.77      0.81      1654
          CI       0.65      0.73      0.69      1164
          CC       0.75      0.79      0.77      1214
          CA       0.64      0.42      0.51       260
          CP       0.81      0.86      0.84       921

   micro avg       0.76      0.76      0.76      5213
   macro avg       0.74      0.71      0.72      5213
weighted avg       0.77      0.76      0.76      5213


Input arguments:
python3 main.py --train data/targer/targer_train.txt --dev data/targer/targer_dev.txt --test data/targer/targer_test.txt --data-io connl-ner-2003 --model BiRNN --embedding-dim 1024 --opt adam --save-best yes --patience 100 --rnn-hidden-dim 100 --gpu 3 --epoch-num 1000 --evaluator f1-macro --xlnet True --path_to_bert xlnet-large-cased --special_bert True --lr_bert 0.0005 --logname targer-xlnet-base-capri-patence=100-rnn-hidden-dim=100-epochs=1000-lr_bert0.0005.log --report-fn targer-xlnet-base-capri-patence=100-rnn-hidden-dim=100-epochs=1000-lr_bert0.0005.txt --save targer-xlnet-base-capri-patence=100-rnn-hidden-dim=100-epochs=1000-lr_bert0.0005.hdf5

72.1790
