Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=5
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.log'
lr=0.01
lr_bert=0.01
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           1373 |          48.71 |          86.93 |          69.87 |          72.55 
           1374 |          51.52 |          86.74 |          69.96 |          72.07 
           1375 |          52.10 |          86.81 |          69.94 |          72.29 
           1376 |          50.82 |          86.74 |          70.23 |          72.73 
           1377 |          48.96 |          86.72 |          69.88 |          72.69 
           1378 |          49.61 |          86.73 |          69.84 |          72.74 
           1379 |          49.39 |          86.58 |          69.75 |          72.48 
           1380 |          47.64 |          86.55 |          69.56 |          71.90 
           1381 |          45.33 |          86.82 |          69.85 |          72.33 
           1382 |          49.07 |          86.68 |          69.32 |          72.23 
           1383 |          52.20 |          86.84 |          69.08 |          72.30 
           1384 |          49.09 |          86.65 |          69.09 |          72.86 
           1385 |          50.61 |          86.87 |          69.37 |          72.76 
           1386 |          45.65 |          86.70 |          69.87 |          72.90 
           1387 |          50.05 |          86.79 |          69.38 |          72.53 
           1388 |          52.39 |          86.85 |          69.65 |          72.67 
           1389 |          44.56 |          86.86 |          69.77 |          73.12 
           1390 |          55.24 |          87.03 |          69.34 |          72.90 
           1391 |          48.66 |          86.76 |          69.22 |          72.48 
           1392 |          49.44 |          86.75 |          69.72 |          72.76 
           1393 |          46.61 |          86.55 |          69.12 |          72.35 
           1394 |          50.74 |          86.85 |          69.29 |          72.70 
           1395 |          48.00 |          86.66 |          68.98 |          72.43 
           1396 |          48.38 |          86.73 |          68.59 |          72.66 
           1397 |          50.41 |          86.85 |          69.21 |          72.97 
           1398 |          49.58 |          86.72 |          68.95 |          73.22 
           1399 |          51.69 |          86.68 |          69.19 |          73.10 
           1400 |          51.21 |          86.78 |          69.17 |          73.08 
           1401 |          47.47 |          86.81 |          68.46 |          72.70 
           1402 |          45.81 |          86.94 |          69.29 |          73.62 
           1403 |          47.59 |          86.79 |          69.09 |          72.98 
           1404 |          48.26 |          86.78 |          68.88 |          72.70 
           1405 |          44.24 |          86.74 |          69.16 |          73.00 
           1406 |          46.21 |          86.91 |          68.88 |          72.76 
           1407 |          49.61 |          86.85 |          69.17 |          72.64 
           1408 |          51.87 |          86.76 |          68.85 |          72.98 
           1409 |          45.68 |          86.78 |          69.29 |          72.97 
           1410 |          51.94 |          86.85 |          69.21 |          73.13 
           1411 |          51.44 |          86.61 |          68.89 |          72.70 
           1412 |          58.42 |          86.86 |          69.61 |          73.14 
           1413 |          49.12 |          86.76 |          69.05 |          72.83 
           1414 |          55.36 |          86.52 |          68.85 |          72.71 
           1415 |          48.92 |          86.65 |          69.18 |          72.90 
           1416 |          44.54 |          86.69 |          69.03 |          72.98 
           1417 |          51.05 |          86.78 |          69.11 |          72.97 
           1418 |          49.59 |          86.89 |          69.29 |          72.82 
           1419 |          48.24 |          86.96 |          68.85 |          72.63 
           1420 |          49.52 |          87.07 |          69.26 |          72.94 
           1421 |          45.60 |          87.11 |          68.96 |          72.63 
           1422 |          45.77 |          87.06 |          69.56 |          72.85 
           1423 |          47.66 |          86.96 |          69.53 |          73.04 
           1424 |          47.99 |          87.14 |          69.55 |          72.74 
           1425 |          47.99 |          86.79 |          69.46 |          72.99 
           1426 |          50.04 |          86.70 |          69.64 |          72.79 
           1427 |          48.88 |          86.93 |          69.60 |          72.88 
           1428 |          46.99 |          86.92 |          69.37 |          72.61 
           1429 |          44.61 |          86.75 |          69.44 |          72.77 
           1430 |          46.11 |          86.76 |          69.55 |          73.00 
           1431 |          49.83 |          86.84 |          69.59 |          72.77 
           1432 |          46.58 |          87.04 |          69.40 |          72.78 
           1433 |          52.20 |          86.80 |          69.51 |          73.03 
           1434 |          52.99 |          86.87 |          69.43 |          72.82 
           1435 |          49.09 |          86.96 |          69.48 |          72.88 
           1436 |          48.76 |          87.05 |          69.31 |          72.81 
           1437 |          50.58 |          87.10 |          69.38 |          73.05 
           1438 |          47.04 |          87.11 |          69.62 |          72.96 
           1439 |          44.85 |          86.86 |          69.14 |          72.56 
           1440 |          48.08 |          86.82 |          69.43 |          72.88 
           1441 |          45.13 |          86.75 |          69.34 |          72.96 
           1442 |          51.74 |          86.89 |          69.47 |          73.04 
           1443 |          45.14 |          86.77 |          69.56 |          73.25 
           1444 |          51.58 |          86.85 |          69.29 |          72.81 
           1445 |          47.63 |          86.83 |          69.53 |          72.76 
           1446 |          50.14 |          86.84 |          68.98 |          72.67 
           1447 |          48.37 |          86.88 |          69.33 |          72.75 
           1448 |          43.98 |          86.87 |          69.49 |          72.75 
           1449 |          47.91 |          86.93 |          69.55 |          72.89 
           1450 |          50.45 |          87.02 |          69.17 |          72.78 
           1451 |          46.06 |          87.06 |          69.26 |          72.87 
           1452 |          45.23 |          86.63 |          69.57 |          72.60 
           1453 |          49.92 |          87.12 |          68.96 |          72.63 
           1454 |          44.91 |          86.81 |          68.90 |          72.70 
           1455 |          50.79 |          87.02 |          69.67 |          73.03 
           1456 |          49.09 |          87.07 |          69.70 |          72.97 
           1457 |          48.48 |          87.00 |          69.67 |          72.86 
           1458 |          47.16 |          87.04 |          69.48 |          72.83 
           1459 |          51.53 |          87.13 |          69.09 |          72.33 
           1460 |          46.37 |          87.09 |          69.33 |          72.35 
           1461 |          52.36 |          87.19 |          69.21 |          72.46 
           1462 |          43.92 |          86.92 |          68.97 |          72.36 
           1463 |          51.47 |          87.02 |          69.43 |          72.70 
           1464 |          49.02 |          87.07 |          69.08 |          72.36 
           1465 |          52.38 |          86.82 |          68.92 |          72.40 
           1466 |          50.36 |          86.85 |          69.03 |          72.61 
           1467 |          55.86 |          87.18 |          69.15 |          72.77 
           1468 |          51.31 |          86.84 |          68.91 |          72.54 
           1469 |          50.42 |          87.11 |          69.01 |          72.99 
           1470 |          48.31 |          87.03 |          68.77 |          72.98 
           1471 |          46.20 |          87.20 |          68.87 |          72.66 
           1472 |          48.55 |          87.20 |          69.08 |          72.71 
           1473 |          47.03 |          87.01 |          69.41 |          72.93 
           1474 |          48.96 |          87.25 |          69.36 |          72.89 
           1475 |          47.12 |          87.17 |          68.81 |          72.62 
           1476 |          49.79 |          87.15 |          68.49 |          72.32 
           1477 |          52.45 |          87.31 |          68.79 |          72.12 
           1478 |          55.75 |          87.36 |          69.06 |          72.48 
           1479 |          46.77 |          87.23 |          68.90 |          72.48 
           1480 |          50.00 |          87.21 |          68.78 |          72.05 
           1481 |          47.40 |          87.33 |          68.77 |          72.29 
           1482 |          49.41 |          87.31 |          69.03 |          72.54 
           1483 |          47.78 |          87.22 |          68.66 |          72.06 
           1484 |          47.29 |          87.17 |          68.87 |          72.22 
           1485 |          49.72 |          87.15 |          68.90 |          72.56 
           1486 |          50.04 |          87.32 |          69.10 |          72.42 
           1487 |          48.13 |          87.26 |          69.08 |          72.30 
           1488 |          49.16 |          87.23 |          69.29 |          72.44 
           1489 |          49.82 |          87.24 |          69.19 |          72.45 
           1490 |          46.19 |          87.19 |          69.20 |          72.40 
           1491 |          51.92 |          87.42 |          69.24 |          72.49 
           1492 |          47.06 |          87.27 |          69.53 |          72.83 
           1493 |          53.72 |          87.31 |          69.82 |          72.82 
           1494 |          47.86 |          87.31 |          69.36 |          72.46 
           1495 |          47.60 |          87.40 |          69.37 |          72.42 
           1496 |          46.83 |          87.16 |          69.52 |          72.46 
           1497 |          48.91 |          87.34 |          69.64 |          72.56 
           1498 |          48.18 |          87.38 |          69.25 |          72.58 
           1499 |          41.92 |          87.25 |          69.73 |          72.34 
           1500 |          46.69 |          87.27 |          69.00 |          72.14 
           1501 |          48.98 |          87.31 |          69.20 |          72.46 
           1502 |          48.51 |          87.08 |          68.98 |          72.21 
           1503 |          49.54 |          87.25 |          69.49 |          72.44 
           1504 |          48.10 |          87.35 |          69.44 |          72.36 
           1505 |          50.81 |          87.35 |          69.10 |          72.42 
           1506 |          47.39 |          87.37 |          69.51 |          72.53 
           1507 |          54.41 |          87.34 |          69.54 |          72.65 
           1508 |          51.79 |          87.25 |          69.15 |          72.33 
           1509 |          46.59 |          87.19 |          69.21 |          72.63 
           1510 |          46.14 |          87.27 |          69.63 |          72.80 
           1511 |          50.63 |          87.13 |          69.08 |          72.57 
           1512 |          46.39 |          87.22 |          69.08 |          72.65 
           1513 |          46.75 |          87.04 |          69.18 |          72.93 
           1514 |          47.18 |          87.26 |          69.04 |          72.52 
           1515 |          43.06 |          87.20 |          69.39 |          72.80 
           1516 |          50.24 |          87.16 |          69.16 |          72.49 
           1517 |          50.31 |          86.98 |          69.46 |          72.34 
           1518 |          45.86 |          87.09 |          69.27 |          72.32 
           1519 |          50.01 |          87.24 |          69.31 |          72.64 
           1520 |          49.72 |          87.14 |          69.42 |          72.72 
           1521 |          50.41 |          87.30 |          69.39 |          72.65 
           1522 |          52.53 |          87.35 |          69.53 |          72.98 
           1523 |          44.52 |          87.30 |          69.69 |          72.92 
           1524 |          50.97 |          87.25 |          69.20 |          72.38 
           1525 |          49.44 |          87.26 |          69.57 |          73.09 
           1526 |          48.44 |          87.31 |          69.56 |          73.00 
           1527 |          44.76 |          87.28 |          69.72 |          72.97 
           1528 |          48.72 |          87.22 |          69.52 |          73.01 
           1529 |          46.42 |          87.26 |          69.61 |          72.52 
           1530 |          53.40 |          87.38 |          69.55 |          72.63 
           1531 |          45.10 |          87.26 |          69.71 |          72.68 
           1532 |          49.29 |          87.39 |          69.64 |          72.81 
           1533 |          52.57 |          87.31 |          69.90 |          72.70 
           1534 |          47.35 |          87.44 |          69.71 |          72.61 
           1535 |          48.02 |          87.44 |          69.88 |          72.72 
           1536 |          45.20 |          87.23 |          69.87 |          72.61 
           1537 |          52.29 |          87.24 |          69.81 |          72.74 
           1538 |          42.79 |          87.36 |          70.05 |          73.22 
           1539 |          51.73 |          87.23 |          69.80 |          72.87 
           1540 |          50.90 |          87.27 |          70.05 |          72.69 
           1541 |          45.82 |          87.26 |          69.91 |          72.52 
           1542 |          51.09 |          87.34 |          69.98 |          72.70 
           1543 |          47.51 |          87.35 |          69.96 |          72.59 
           1544 |          48.00 |          87.35 |          70.15 |          72.31 
           1545 |          44.96 |          87.00 |          69.79 |          72.98 
           1546 |          47.15 |          87.09 |          69.53 |          72.27 
           1547 |          50.56 |          87.27 |          69.67 |          72.34 
           1548 |          45.77 |          87.28 |          69.82 |          72.34 
           1549 |          48.91 |          87.31 |          69.56 |          72.43 
           1550 |          48.91 |          87.36 |          69.68 |          72.37 
           1551 |          47.88 |          87.34 |          69.83 |          72.37 
           1552 |          47.73 |          87.43 |          69.53 |          72.35 
           1553 |          49.05 |          87.26 |          69.70 |          72.59 
           1554 |          47.38 |          87.13 |          69.15 |          72.48 
           1555 |          49.50 |          87.21 |          69.43 |          72.65 
           1556 |          47.19 |          87.18 |          69.33 |          72.57 
           1557 |          45.64 |          87.24 |          69.44 |          72.72 
           1558 |          48.93 |          87.38 |          69.08 |          72.59 
           1559 |          47.48 |          87.49 |          69.27 |          72.48 
           1560 |          49.43 |          87.38 |          69.53 |          72.53 
           1561 |          52.91 |          87.37 |          69.55 |          72.57 
           1562 |          43.74 |          87.41 |          69.66 |          72.68 
           1563 |          50.81 |          87.41 |          69.60 |          72.72 
           1564 |          51.86 |          87.52 |          69.77 |          72.76 
           1565 |          50.32 |          87.39 |          69.39 |          72.46 
           1566 |          45.14 |          87.47 |          69.58 |          72.80 
           1567 |          47.92 |          87.31 |          69.86 |          72.53 
           1568 |          48.00 |          87.38 |          69.98 |          72.57 
           1569 |          56.58 |          87.49 |          69.68 |          72.44 
           1570 |          52.67 |          87.36 |          69.87 |          72.56 
           1571 |          53.64 |          87.48 |          69.50 |          72.39 
           1572 |          45.60 |          87.32 |          69.15 |          72.49 
           1573 |          49.52 |          87.34 |          69.28 |          72.49 
           1574 |          51.35 |          87.52 |          69.22 |          72.20 
           1575 |          43.11 |          87.40 |          69.24 |          72.28 
           1576 |          48.23 |          87.46 |          69.45 |          72.46 
           1577 |          47.35 |          87.39 |          69.75 |          72.72 
           1578 |          52.75 |          87.56 |          69.49 |          72.68 
           1579 |          49.24 |          87.36 |          69.49 |          72.82 
           1580 |          52.65 |          87.57 |          69.44 |          72.49 
           1581 |          45.35 |          87.57 |          69.63 |          72.74 
           1582 |          48.28 |          87.47 |          69.09 |          72.24 
           1583 |          45.86 |          87.53 |          69.52 |          72.78 
           1584 |          46.22 |          87.60 |          69.21 |          72.64 
           1585 |          49.17 |          87.46 |          69.27 |          72.47 
           1586 |          50.33 |          87.45 |          69.22 |          72.51 
           1587 |          46.44 |          87.48 |          69.45 |          72.58 
           1588 |          48.12 |          87.50 |          69.45 |          72.50 
           1589 |          50.59 |          87.52 |          69.51 |          72.12 
           1590 |          52.44 |          87.66 |          69.38 |          72.43 
           1591 |          48.30 |          87.43 |          68.94 |          72.58 
           1592 |          46.37 |          87.62 |          69.46 |          72.63 
           1593 |          51.82 |          87.64 |          69.80 |          72.38 
           1594 |          46.29 |          87.54 |          69.80 |          72.16 
           1595 |          48.36 |          87.45 |          69.68 |          72.66 
           1596 |          45.85 |          87.42 |          69.53 |          72.64 
           1597 |          46.06 |          87.26 |          69.39 |          72.84 
           1598 |          46.63 |          87.50 |          69.50 |          72.32 
           1599 |          52.00 |          87.62 |          69.82 |          72.59 
           1600 |          46.75 |          87.52 |          69.57 |          72.61 
           1601 |          48.15 |          87.51 |          69.51 |          72.68 
           1602 |          50.39 |          87.54 |          69.29 |          72.65 
           1603 |          46.94 |          87.37 |          69.93 |          72.95 
           1604 |          43.19 |          87.36 |          69.63 |          72.89 
           1605 |          48.20 |          87.29 |          69.58 |          72.83 
           1606 |          47.04 |          87.16 |          69.60 |          72.80 
           1607 |          48.01 |          87.42 |          69.38 |          72.42 
           1608 |          49.15 |          87.32 |          69.20 |          72.34 
           1609 |          46.33 |          87.52 |          69.53 |          72.53 
           1610 |          52.81 |          87.48 |          69.35 |          72.61 
           1611 |          52.64 |          87.47 |          69.36 |          72.32 
           1612 |          46.30 |          87.46 |          69.30 |          72.38 
           1613 |          52.29 |          87.43 |          69.21 |          72.58 
           1614 |          51.09 |          87.38 |          69.30 |          72.66 
           1615 |          50.18 |          87.31 |          69.25 |          72.89 
           1616 |          49.97 |          87.30 |          69.35 |          72.72 
           1617 |          43.77 |          87.35 |          69.60 |          73.13 
           1618 |          52.54 |          87.41 |          69.53 |          73.43 
           1619 |          50.56 |          87.51 |          69.65 |          73.08 
           1620 |          46.42 |          87.44 |          69.30 |          72.87 
           1621 |          52.63 |          87.60 |          69.47 |          72.74 
           1622 |          48.28 |          87.57 |          69.38 |          72.74 
           1623 |          51.48 |          87.48 |          69.54 |          73.20 
           1624 |          48.83 |          87.57 |          69.28 |          73.16 
           1625 |          45.00 |          87.33 |          69.08 |          72.64 
           1626 |          46.73 |          87.45 |          69.17 |          72.57 
           1627 |          43.14 |          87.27 |          69.40 |          72.42 
           1628 |          49.88 |          87.33 |          69.40 |          72.32 
           1629 |          47.64 |          87.51 |          69.54 |          72.38 
           1630 |          49.93 |          87.53 |          69.61 |          72.12 
           1631 |          48.75 |          87.58 |          69.28 |          71.99 
           1632 |          44.77 |          87.58 |          69.49 |          72.21 
           1633 |          46.46 |          87.40 |          69.30 |          72.29 
           1634 |          47.39 |          87.60 |          69.55 |          72.31 
           1635 |          47.90 |          87.61 |          69.57 |          72.45 
           1636 |          55.57 |          87.51 |          69.42 |          72.63 
           1637 |          50.97 |          87.60 |          69.78 |          72.23 
           1638 |          42.47 |          87.29 |          69.18 |          72.00 
           1639 |          52.03 |          87.30 |          69.49 |          72.29 
           1640 |          45.17 |          87.27 |          69.59 |          72.48 
           1641 |          45.38 |          87.33 |          69.58 |          72.52 
           1642 |          45.23 |          87.39 |          69.95 |          72.57 
           1643 |          50.19 |          87.41 |          69.78 |          72.58 
           1644 |          45.53 |          87.32 |          69.51 |          72.58 
           1645 |          45.27 |          87.53 |          69.58 |          72.90 
           1646 |          43.79 |          87.45 |          69.56 |          72.92 
           1647 |          51.45 |          87.29 |          69.24 |          72.72 
           1648 |          51.88 |          87.11 |          69.14 |          72.28 
           1649 |          50.00 |          87.13 |          68.86 |          72.16 
           1650 |          48.28 |          87.41 |          69.25 |          72.59 
           1651 |          44.52 |          87.28 |          69.41 |          73.11 
           1652 |          47.44 |          87.37 |          69.65 |          72.83 
           1653 |          44.21 |          87.35 |          69.29 |          72.37 
           1654 |          47.38 |          87.24 |          69.26 |          72.66 
           1655 |          48.27 |          87.23 |          69.29 |          72.69 
           1656 |          47.98 |          87.43 |          69.44 |          72.78 
           1657 |          46.84 |          87.43 |          69.48 |          72.52 
           1658 |          47.85 |          87.48 |          69.82 |          72.28 
           1659 |          47.17 |          87.36 |          69.43 |          72.90 
           1660 |          53.53 |          87.51 |          69.80 |          72.22 
           1661 |          49.85 |          87.48 |          69.54 |          72.51 
           1662 |          51.89 |          87.50 |          69.80 |          72.51 
           1663 |          52.71 |          87.57 |          69.76 |          72.33 
           1664 |          52.32 |          87.55 |          69.19 |          72.01 
           1665 |          46.96 |          87.65 |          69.63 |          72.48 
           1666 |          43.87 |          87.40 |          69.42 |          72.34 
           1667 |          49.87 |          87.43 |          68.97 |          72.47 
           1668 |          49.98 |          87.68 |          69.40 |          72.31 
           1669 |          47.39 |          87.60 |          69.22 |          72.45 
           1670 |          49.24 |          87.39 |          69.05 |          72.10 
           1671 |          49.11 |          87.78 |          69.43 |          72.67 
           1672 |          49.55 |          87.79 |          69.52 |          72.69 
           1673 |          50.89 |          87.62 |          69.20 |          72.87 
           1674 |          50.68 |          87.58 |          69.18 |          72.90 
           1675 |          48.35 |          87.59 |          69.49 |          72.91 
           1676 |          46.47 |          87.60 |          69.24 |          72.99 
           1677 |          47.05 |          87.58 |          69.20 |          72.87 
           1678 |          48.33 |          87.51 |          69.38 |          72.62 
           1679 |          51.83 |          87.53 |          68.94 |          72.81 
           1680 |          49.60 |          87.57 |          69.39 |          72.89 
           1681 |          52.43 |          87.24 |          69.35 |          72.74 
           1682 |          44.90 |          87.33 |          69.39 |          72.96 
           1683 |          48.15 |          87.59 |          69.01 |          72.90 
           1684 |          45.92 |          87.69 |          69.65 |          72.96 
           1685 |          47.57 |          87.51 |          69.49 |          73.05 
           1686 |          44.85 |          87.58 |          69.57 |          72.95 
           1687 |          47.11 |          87.73 |          69.27 |          72.93 
           1688 |          50.07 |          87.81 |          69.57 |          72.99 
           1689 |          51.54 |          87.84 |          69.59 |          73.15 
           1690 |          45.31 |          87.56 |          69.30 |          73.26 
           1691 |          50.26 |          87.44 |          69.09 |          73.00 
           1692 |          47.60 |          87.36 |          69.48 |          72.89 
           1693 |          49.00 |          87.74 |          69.50 |          73.10 
           1694 |          48.00 |          87.58 |          69.59 |          73.19 
           1695 |          45.89 |          87.44 |          69.32 |          72.91 
           1696 |          50.66 |          87.48 |          68.91 |          72.77 
           1697 |          45.06 |          87.59 |          68.82 |          72.60 
           1698 |          47.86 |          87.63 |          69.07 |          72.82 
           1699 |          49.23 |          87.59 |          69.13 |          72.86 
           1700 |          47.36 |          87.67 |          69.39 |          73.06 
           1701 |          48.43 |          87.61 |          69.47 |          73.01 
           1702 |          48.58 |          87.67 |          69.32 |          72.88 
           1703 |          47.45 |          87.59 |          69.54 |          72.69 
           1704 |          46.40 |          87.53 |          69.50 |          72.81 
           1705 |          46.05 |          87.41 |          69.64 |          72.85 
           1706 |          50.86 |          87.53 |          69.71 |          72.72 
           1707 |          44.39 |          87.53 |          69.78 |          72.86 
           1708 |          44.33 |          87.34 |          69.59 |          72.81 
           1709 |          46.14 |          87.32 |          69.20 |          72.75 
           1710 |          51.89 |          87.38 |          69.44 |          72.90 
           1711 |          44.27 |          87.61 |          69.82 |          73.26 
           1712 |          48.44 |          87.32 |          69.61 |          72.99 
           1713 |          47.25 |          87.51 |          69.70 |          73.07 
           1714 |          42.40 |          87.59 |          69.72 |          73.25 
           1715 |          49.61 |          87.45 |          69.62 |          72.73 
           1716 |          50.42 |          87.52 |          69.32 |          73.16 
           1717 |          54.11 |          87.61 |          69.56 |          73.10 
           1718 |          48.77 |          87.59 |          69.38 |          72.83 
           1719 |          47.18 |          87.50 |          69.57 |          72.77 
           1720 |          50.17 |          87.43 |          69.37 |          72.90 
           1721 |          48.33 |          87.57 |          69.43 |          72.67 
           1722 |          44.86 |          87.47 |          69.19 |          72.69 
           1723 |          44.24 |          87.45 |          69.43 |          72.83 
           1724 |          47.66 |          87.38 |          69.21 |          72.96 
           1725 |          48.02 |          87.36 |          69.38 |          72.99 
           1726 |          45.07 |          87.41 |          69.44 |          73.03 
           1727 |          49.14 |          87.34 |          69.24 |          72.78 
           1728 |          44.77 |          87.42 |          69.43 |          73.06 
           1729 |          44.19 |          87.49 |          69.69 |          73.72 
           1730 |          46.05 |          87.53 |          69.57 |          73.08 
           1731 |          46.36 |          87.47 |          69.53 |          72.86 
           1732 |          50.70 |          87.46 |          69.42 |          73.13 
           1733 |          46.20 |          87.43 |          69.23 |          73.07 
           1734 |          41.72 |          87.38 |          69.45 |          73.05 
           1735 |          48.63 |          87.42 |          69.56 |          73.51 
           1736 |          45.52 |          87.53 |          69.82 |          73.53 
           1737 |          44.75 |          87.62 |          69.55 |          73.05 
           1738 |          47.26 |          87.35 |          69.18 |          73.01 
           1739 |          49.21 |          87.67 |          69.06 |          73.27 
           1740 |          44.41 |          87.56 |          69.58 |          73.49 
           1741 |          46.17 |          87.53 |          69.27 |          73.49 
           1742 |          51.96 |          87.65 |          69.55 |          73.13 
           1743 |          45.51 |          87.52 |          69.32 |          73.31 
           1744 |          45.28 |          87.39 |          69.13 |          72.93 
           1745 |          49.60 |          87.37 |          69.30 |          72.83 
           1746 |          49.81 |          87.39 |          68.86 |          73.04 
           1747 |          49.61 |          87.38 |          69.14 |          73.04 
           1748 |          49.81 |          87.29 |          69.30 |          73.24 
           1749 |          47.07 |          87.33 |          69.33 |          73.17 
           1750 |          50.56 |          87.38 |          69.46 |          73.00 
           1751 |          46.06 |          87.53 |          69.13 |          73.23 
           1752 |          44.53 |          87.26 |          69.14 |          72.91 
           1753 |          45.41 |          87.49 |          69.16 |          73.17 
           1754 |          45.47 |          87.45 |          69.02 |          73.12 
           1755 |          47.22 |          87.57 |          69.35 |          73.04 
           1756 |          51.30 |          87.42 |          68.80 |          72.71 
           1757 |          47.88 |          87.60 |          69.63 |          73.15 
           1758 |          52.25 |          87.47 |          69.21 |          73.05 
           1759 |          44.35 |          87.49 |          69.05 |          72.95 
           1760 |          45.98 |          87.59 |          69.23 |          72.97 
           1761 |          48.04 |          87.57 |          69.07 |          72.83 
           1762 |          48.34 |          87.58 |          69.19 |          72.82 
           1763 |          47.94 |          87.63 |          69.21 |          72.93 
           1764 |          51.93 |          87.56 |          68.91 |          72.72 
           1765 |          50.70 |          87.63 |          69.16 |          73.10 
           1766 |          48.49 |          87.72 |          68.84 |          72.69 
           1767 |          52.85 |          87.74 |          68.91 |          72.92 
           1768 |          49.54 |          87.60 |          69.04 |          72.97 
           1769 |          44.91 |          87.70 |          69.40 |          72.99 
           1770 |          47.43 |          87.70 |          69.19 |          73.01 
           1771 |          47.10 |          87.64 |          68.90 |          72.65 
           1772 |          46.48 |          87.50 |          68.86 |          72.48 
           1773 |          46.72 |          87.64 |          69.13 |          72.80 
           1774 |          52.45 |          87.69 |          69.31 |          72.91 
           1775 |          49.02 |          87.59 |          69.46 |          72.79 
           1776 |          50.26 |          87.54 |          69.24 |          72.76 
           1777 |          42.86 |          87.62 |          69.15 |          72.72 
           1778 |          48.33 |          87.53 |          69.37 |          72.92 
           1779 |          54.53 |          87.62 |          69.22 |          72.95 
           1780 |          50.11 |          87.62 |          69.50 |          73.05 
           1781 |          45.59 |          87.61 |          69.51 |          73.19 
           1782 |          51.09 |          87.67 |          69.91 |          73.04 
           1783 |          48.05 |          87.61 |          69.80 |          72.95 
           1784 |          45.38 |          87.55 |          69.51 |          72.92 
           1785 |          48.04 |          87.53 |          69.88 |          73.15 
           1786 |          48.76 |          87.70 |          69.62 |          73.00 
           1787 |          42.48 |          87.71 |          69.63 |          73.14 
           1788 |          46.53 |          87.62 |          69.63 |          72.76 
           1789 |          50.86 |          87.77 |          69.74 |          72.84 
           1790 |          44.70 |          87.70 |          69.75 |          72.99 
           1791 |          50.96 |          87.79 |          69.34 |          73.05 
           1792 |          48.14 |          87.68 |          69.15 |          72.79 
           1793 |          42.96 |          87.50 |          69.63 |          72.99 
           1794 |          44.92 |          87.62 |          69.90 |          72.89 
           1795 |          53.79 |          87.75 |          69.50 |          72.93 
           1796 |          46.74 |          87.69 |          69.34 |          72.68 
           1797 |          44.16 |          87.68 |          69.20 |          72.58 
           1798 |          51.46 |          87.78 |          69.48 |          72.78 
           1799 |          46.93 |          87.92 |          69.55 |          72.98 
           1800 |          46.39 |          87.75 |          69.59 |          72.90 
           1801 |          47.45 |          87.74 |          69.73 |          73.11 
           1802 |          47.04 |          87.83 |          69.40 |          72.83 
           1803 |          42.84 |          87.70 |          69.26 |          72.81 
           1804 |          42.97 |          87.67 |          69.45 |          72.98 
           1805 |          49.81 |          87.73 |          69.54 |          73.18 
           1806 |          49.24 |          87.66 |          69.89 |          73.18 
           1807 |          46.76 |          87.70 |          69.65 |          73.19 
           1808 |          51.64 |          87.74 |          69.63 |          72.98 
           1809 |          46.14 |          87.76 |          69.91 |          73.24 
           1810 |          43.07 |          87.82 |          70.12 |          73.34 
           1811 |          51.83 |          87.77 |          69.63 |          72.97 
           1812 |          48.20 |          87.70 |          69.80 |          72.80 
           1813 |          49.94 |          87.73 |          69.58 |          72.77 
           1814 |          46.66 |          87.71 |          69.69 |          72.76 
           1815 |          50.21 |          87.74 |          69.95 |          72.66 
           1816 |          47.93 |          87.69 |          69.68 |          72.69 
           1817 |          46.71 |          87.69 |          69.73 |          72.84 
           1818 |          48.79 |          87.63 |          69.46 |          72.81 
           1819 |          42.97 |          87.73 |          69.55 |          72.78 
           1820 |          46.98 |          87.51 |          69.56 |          72.29 
           1821 |          41.53 |          87.69 |          69.65 |          72.83 
           1822 |          45.95 |          87.59 |          69.55 |          72.58 
           1823 |          49.17 |          87.80 |          69.68 |          72.91 
           1824 |          44.86 |          87.72 |          69.38 |          72.68 
           1825 |          46.49 |          87.69 |          69.51 |          72.66 
           1826 |          51.55 |          87.60 |          69.82 |          72.82 
